Id,Unique visitors total,Daily-Visitors,Weekday-Visitors-Per_day,Weekend-Visitors-Per_day,Weekday-Morning,Weekday-Afternoon,Weekday-Night,Weekend-Morning,Weekend-Afternoon,Weekend-Night,Weekday-Morning-Per_day,Weekday-Afternoon-Per_day,Weekday-Night-Per_day,Weekend-Morning-Per_day,Weekend-Afternoon-Per_day,Weekend-Night-Per_day
436,-0.387434555,-0.698970901,-0.692902203,-0.713581425,-0.714868864,-0.677001013,-0.687405732,-0.729473422,-0.691423095,-0.720136519,-0.714868864,-0.677001013,-0.687405732,-0.729473422,-0.691423095,-0.720136519
437,-0.321151211,-0.663172211,-0.684344236,-0.610374183,-0.694356218,-0.691306483,-0.668697811,-0.593327038,-0.585180863,-0.650557621,-0.694356218,-0.691306483,-0.668697811,-0.593327038,-0.585180863,-0.650557621
438,-0.3575179,-0.72248729,-0.730674879,-0.69801903,-0.740538807,-0.702746893,-0.746731306,-0.717754173,-0.652253072,-0.725525257,-0.740538807,-0.702746893,-0.746731306,-0.717754173,-0.652253072,-0.725525257
439,-0.451270208,-0.634761888,-0.65305417,-0.585012087,-0.677925404,-0.652369606,-0.629767442,-0.58781362,-0.55986818,-0.610149013,-0.677925404,-0.652369606,-0.629767442,-0.58781362,-0.55986818,-0.610149013
440,-0.288440983,-0.525401408,-0.518237119,-0.541429821,-0.526919547,-0.505188503,-0.522472687,-0.551385165,-0.515740016,-0.558581381,-0.526919547,-0.505188503,-0.522472687,-0.551385165,-0.515740016,-0.558581381
441,0.022718521,-0.239704978,-0.280392959,-0.117139334,-0.308108108,-0.263258481,-0.276466108,-0.103773585,-0.074626866,-0.181818182,-0.308108108,-0.263258481,-0.276466108,-0.103773585,-0.074626866,-0.181818182
442,-0.296124031,-0.635935979,-0.659472599,-0.570963806,-0.679926631,-0.651087071,-0.648405927,-0.576553491,-0.572751718,-0.564003564,-0.679926631,-0.651087071,-0.648405927,-0.576553491,-0.572751718,-0.564003564
443,-0.222847949,-0.615946156,-0.630965472,-0.579837857,-0.663770838,-0.593539704,-0.636474411,-0.595732734,-0.529411765,-0.617647059,-0.663770838,-0.593539704,-0.636474411,-0.595732734,-0.529411765,-0.617647059
444,0.026706231,-0.220543229,-0.207949847,-0.252450152,-0.209072165,-0.227996647,-0.189128816,-0.231404959,-0.231404959,-0.292277615,-0.209072165,-0.227996647,-0.189128816,-0.231404959,-0.231404959,-0.292277615
445,-0.225276206,-0.526568984,-0.542432243,-0.492619926,-0.565060241,-0.542039356,-0.522878788,-0.489835059,-0.487585007,-0.500602721,-0.565060241,-0.542039356,-0.522878788,-0.489835059,-0.487585007,-0.500602721
446,-0.044838373,-0.205645161,-0.245136187,-0.067873303,-0.33604888,-0.20952381,-0.19239905,-0.00952381,-0.071090047,-0.111111111,-0.33604888,-0.20952381,-0.19239905,-0.00952381,-0.071090047,-0.111111111
447,-0.108245048,-0.359041665,-0.326136285,-0.433697348,-0.330164218,-0.29491674,-0.349280508,-0.439528024,-0.412465628,-0.449407475,-0.330164218,-0.29491674,-0.349280508,-0.439528024,-0.412465628,-0.449407475
448,-0.433082342,-0.696572969,-0.703867153,-0.678147778,-0.711374325,-0.715390021,-0.686453577,-0.685223368,-0.66687281,-0.683131017,-0.711374325,-0.715390021,-0.686453577,-0.685223368,-0.66687281,-0.683131017
449,-0.302246426,-0.591477113,-0.593151085,-0.587137453,-0.591917955,-0.614060258,-0.573635719,-0.604486913,-0.551774077,-0.607388627,-0.591917955,-0.614060258,-0.573635719,-0.604486913,-0.551774077,-0.607388627
450,0.176829268,-0.42898853,-0.434622988,-0.41307815,-0.503603604,-0.33182333,-0.48847718,-0.450581395,-0.316683317,-0.499389499,-0.503603604,-0.33182333,-0.48847718,-0.450581395,-0.316683317,-0.499389499
451,-0.257440046,-0.628965129,-0.624731309,-0.639827534,-0.640684645,-0.629883969,-0.605543237,-0.660305344,-0.635014837,-0.62590344,-0.640684645,-0.629883969,-0.605543237,-0.660305344,-0.635014837,-0.62590344
452,-0.396911898,-0.649725385,-0.664781452,-0.611895351,-0.683478671,-0.656267348,-0.655876602,-0.61849711,-0.584986595,-0.633693544,-0.683478671,-0.656267348,-0.655876602,-0.61849711,-0.584986595,-0.633693544
453,-0.287194918,-0.449232253,-0.431464267,-0.486794342,-0.438219204,-0.453752499,-0.405423172,-0.487676768,-0.475842892,-0.497914297,-0.438219204,-0.453752499,-0.405423172,-0.487676768,-0.475842892,-0.497914297
454,-0.206876791,-0.579155615,-0.596002943,-0.53805892,-0.617029364,-0.582122494,-0.589739022,-0.550049068,-0.52171203,-0.544704571,-0.617029364,-0.582122494,-0.589739022,-0.550049068,-0.52171203,-0.544704571
455,0.322493225,-0.092506275,-0.103430217,-0.068789085,-0.237777778,0.04109589,-0.371742112,-0.214750542,0.110344828,-0.275700935,-0.237777778,0.04109589,-0.371742112,-0.214750542,0.110344828,-0.275700935
456,-0.201937984,-0.533827397,-0.539642639,-0.520012912,-0.550799827,-0.527330868,-0.541605266,-0.541388175,-0.488504385,-0.531636703,-0.550799827,-0.527330868,-0.541605266,-0.541388175,-0.488504385,-0.531636703
457,-0.278805583,-0.519424568,-0.545383534,-0.452870494,-0.565552699,-0.556599342,-0.515473301,-0.444396365,-0.433179724,-0.48038835,-0.565552699,-0.556599342,-0.515473301,-0.444396365,-0.433179724,-0.48038835
458,-0.335038363,-0.713993144,-0.724065711,-0.692564745,-0.730184805,-0.718226183,-0.72366573,-0.684628975,-0.675610733,-0.717472119,-0.730184805,-0.718226183,-0.72366573,-0.684628975,-0.675610733,-0.717472119
459,-0.243701226,-0.555879778,-0.555072239,-0.557981562,-0.566300801,-0.540274326,-0.559282719,-0.553447834,-0.565998618,-0.553831232,-0.566300801,-0.540274326,-0.559282719,-0.553447834,-0.565998618,-0.553831232
460,-0.148243359,-0.28813268,-0.259762729,-0.352891396,-0.265003897,-0.254857997,-0.259649123,-0.366336634,-0.309462916,-0.381443299,-0.265003897,-0.254857997,-0.259649123,-0.366336634,-0.309462916,-0.381443299
461,0.216380449,-0.252423469,-0.275159977,-0.177406087,-0.28428608,-0.311558953,-0.224639581,-0.212543554,-0.217729393,-0.101401484,-0.28428608,-0.311558953,-0.224639581,-0.212543554,-0.217729393,-0.101401484
462,-0.23742839,-0.512367328,-0.510854594,-0.515958275,-0.534926471,-0.49045323,-0.508517228,-0.525524044,-0.476923077,-0.543583005,-0.534926471,-0.49045323,-0.508517228,-0.525524044,-0.476923077,-0.543583005
463,0.0260631,-0.553317536,-0.557853778,-0.541466025,-0.580100125,-0.539195231,-0.555209953,-0.605512489,-0.434019832,-0.59399684,-0.580100125,-0.539195231,-0.555209953,-0.605512489,-0.434019832,-0.59399684
464,-0.344761171,-0.618694785,-0.614603122,-0.62780434,-0.628785918,-0.594200397,-0.620083682,-0.623238095,-0.64738292,-0.613098416,-0.628785918,-0.594200397,-0.620083682,-0.623238095,-0.64738292,-0.613098416
465,-0.306901615,-0.65805717,-0.644093686,-0.691617377,-0.65266559,-0.610663984,-0.668783586,-0.698826597,-0.695757576,-0.681210006,-0.65266559,-0.610663984,-0.668783586,-0.698826597,-0.695757576,-0.681210006
466,-0.022492401,-0.361656359,-0.364723468,-0.353787152,-0.448019802,-0.256338028,-0.424657534,-0.538461538,-0.174887892,-0.448071217,-0.448019802,-0.256338028,-0.424657534,-0.538461538,-0.174887892,-0.448071217
467,-0.230598177,-0.570146054,-0.580347483,-0.54613541,-0.588442565,-0.579900839,-0.573466606,-0.566453447,-0.505845324,-0.566090113,-0.588442565,-0.579900839,-0.573466606,-0.566453447,-0.505845324,-0.566090113
468,-0.247047244,-0.438852814,-0.46417031,-0.376349132,-0.459092312,-0.504994451,-0.428649089,-0.356643357,-0.325333333,-0.445423729,-0.459092312,-0.504994451,-0.428649089,-0.356643357,-0.325333333,-0.445423729
469,-0.481481481,-0.746403316,-0.778788939,-0.672025723,-0.796498906,-0.773333333,-0.767976989,-0.642857143,-0.698275862,-0.668269231,-0.796498906,-0.773333333,-0.767976989,-0.642857143,-0.698275862,-0.668269231
470,-0.264157119,-0.615857691,-0.615939205,-0.615685467,-0.632640771,-0.607488108,-0.608359343,-0.61520962,-0.591391331,-0.64011976,-0.632640771,-0.607488108,-0.608359343,-0.61520962,-0.591391331,-0.64011976
471,-0.019245979,-0.391577345,-0.414676077,-0.337433722,-0.436220914,-0.418261205,-0.389391619,-0.367319379,-0.313200498,-0.334152334,-0.436220914,-0.418261205,-0.389391619,-0.367319379,-0.313200498,-0.334152334
472,-0.270720721,-0.477318478,-0.49013017,-0.445907732,-0.492584082,-0.482272948,-0.495609011,-0.422291182,-0.482276119,-0.430601611,-0.492584082,-0.482272948,-0.495609011,-0.422291182,-0.482276119,-0.430601611
473,-0.029381966,-0.265259006,-0.266003228,-0.263389086,-0.28921358,-0.258660508,-0.2520908,-0.255466053,-0.243142724,-0.291625616,-0.28921358,-0.258660508,-0.2520908,-0.255466053,-0.243142724,-0.291625616
474,0.059541985,-0.377404497,-0.366927463,-0.399773499,-0.417775869,-0.344645551,-0.34375,-0.459459459,-0.304282494,-0.455793991,-0.417775869,-0.344645551,-0.34375,-0.459459459,-0.304282494,-0.455793991
475,0.049350649,-0.473684211,-0.522912743,-0.067357513,-0.514056225,-0.485436893,-0.580712788,0.351351351,-0.069767442,-0.285714286,-0.514056225,-0.485436893,-0.580712788,0.351351351,-0.069767442,-0.285714286
476,-0.299582289,-0.596099921,-0.612019603,-0.557018932,-0.630266688,-0.603048536,-0.603257281,-0.579400903,-0.530716103,-0.563596086,-0.630266688,-0.603048536,-0.603257281,-0.579400903,-0.530716103,-0.563596086
477,0.026785714,-0.471819102,-0.509650735,-0.367217281,-0.514454894,-0.465684633,-0.5509487,-0.405347594,-0.295109612,-0.415774099,-0.514454894,-0.465684633,-0.5509487,-0.405347594,-0.295109612,-0.415774099
478,-0.298661174,-0.534729281,-0.537638592,-0.528044693,-0.563786008,-0.515449033,-0.536065574,-0.554887218,-0.42002442,-0.621765096,-0.563786008,-0.515449033,-0.536065574,-0.554887218,-0.42002442,-0.621765096
479,-0.0064261,-0.184129847,-0.242714026,0.039028621,-0.304727273,-0.25343189,-0.148708816,0.014409222,0.108045977,-0.018867925,-0.304727273,-0.25343189,-0.148708816,0.014409222,0.108045977,-0.018867925
480,-0.067684478,-0.053653551,0.002207506,-0.180602007,0.021967526,-0.026566416,0.037681159,-0.285714286,-0.038662487,-0.39675174,0.021967526,-0.026566416,0.037681159,-0.285714286,-0.038662487,-0.39675174
481,-0.110674847,-0.535657476,-0.556637131,-0.453478898,-0.567186043,-0.550464664,-0.55360088,-0.481442206,-0.424794895,-0.458434614,-0.567186043,-0.550464664,-0.55360088,-0.481442206,-0.424794895,-0.458434614
482,-0.214922217,-0.44444048,-0.442851332,-0.448180948,-0.449701276,-0.44478622,-0.43496343,-0.456436421,-0.442350144,-0.446830801,-0.449701276,-0.44478622,-0.43496343,-0.456436421,-0.442350144,-0.446830801
483,-0.293187348,-0.587471983,-0.594058993,-0.571586679,-0.60895292,-0.583322268,-0.590027701,-0.581232046,-0.550103458,-0.583990651,-0.60895292,-0.583322268,-0.590027701,-0.581232046,-0.550103458,-0.583990651
484,-0.307952103,-0.584195155,-0.577983529,-0.59690247,-0.593370528,-0.553225294,-0.586649909,-0.597255575,-0.576449912,-0.618221258,-0.593370528,-0.553225294,-0.586649909,-0.597255575,-0.576449912,-0.618221258
485,-0.217109527,-0.559741379,-0.582387597,-0.508127208,-0.592535591,-0.57394844,-0.580790569,-0.492682927,-0.505813953,-0.524875622,-0.592535591,-0.57394844,-0.580790569,-0.492682927,-0.505813953,-0.524875622
486,-0.205456095,-0.656975001,-0.669242915,-0.625215146,-0.672727273,-0.673254282,-0.6627165,-0.647138965,-0.58375,-0.646835443,-0.672727273,-0.673254282,-0.6627165,-0.647138965,-0.58375,-0.646835443
487,-0.082861897,-0.583957355,-0.579904666,-0.592356688,-0.586056645,-0.539657854,-0.610502521,-0.623559539,-0.54339215,-0.61678974,-0.586056645,-0.539657854,-0.610502521,-0.623559539,-0.54339215,-0.61678974
488,-0.34974359,-0.709585933,-0.704662005,-0.720818931,-0.729615249,-0.681294964,-0.70273003,-0.732128184,-0.712556732,-0.718494272,-0.729615249,-0.681294964,-0.70273003,-0.732128184,-0.712556732,-0.718494272
489,-0.076185913,-0.392829184,-0.40095673,-0.371923937,-0.422488357,-0.385569703,-0.395333973,-0.406307978,-0.303167421,-0.418088737,-0.422488357,-0.385569703,-0.395333973,-0.406307978,-0.303167421,-0.418088737
490,0.092269327,-0.203125,-0.188398223,-0.23673226,-0.242502142,-0.112237509,-0.221266615,-0.207243461,-0.280130293,-0.215547703,-0.242502142,-0.112237509,-0.221266615,-0.207243461,-0.280130293,-0.215547703
491,-0.071276918,-0.404292196,-0.427546114,-0.34729064,-0.454545455,-0.41069992,-0.420680796,-0.381754794,-0.278944797,-0.389352818,-0.454545455,-0.41069992,-0.420680796,-0.381754794,-0.278944797,-0.389352818
492,-0.320375769,-0.696441834,-0.703204696,-0.680542986,-0.712062257,-0.702260559,-0.696580637,-0.696461146,-0.669032258,-0.677892631,-0.712062257,-0.702260559,-0.696580637,-0.696461146,-0.669032258,-0.677892631
493,-0.042121685,-0.397690827,-0.384552177,-0.444444444,-0.399756987,-0.372175981,-0.381818182,-0.563451777,-0.342372881,-0.479166667,-0.399756987,-0.372175981,-0.381818182,-0.563451777,-0.342372881,-0.479166667
494,-0.121428571,-0.302200083,-0.26513214,-0.402617398,-0.31598513,-0.230527144,-0.255972696,-0.505319149,-0.309833024,-0.432291667,-0.31598513,-0.230527144,-0.255972696,-0.505319149,-0.309833024,-0.432291667
495,-0.012610929,-0.477690289,-0.483052262,-0.461729622,-0.498022673,-0.475464507,-0.476799599,-0.490519373,-0.424949967,-0.477134146,-0.498022673,-0.475464507,-0.476799599,-0.490519373,-0.424949967,-0.477134146
496,-0.304450571,-0.630804364,-0.65559247,-0.576298701,-0.664003196,-0.659129774,-0.645446951,-0.579036348,-0.561980198,-0.588164734,-0.664003196,-0.659129774,-0.645446951,-0.579036348,-0.561980198,-0.588164734
497,-0.314166955,-0.633448174,-0.637526652,-0.624337309,-0.646678221,-0.632717168,-0.633600717,-0.627828349,-0.588759252,-0.654603324,-0.646678221,-0.632717168,-0.633600717,-0.627828349,-0.588759252,-0.654603324
498,0.078651685,0.006931317,-0.167372881,0.262830482,-0.161290323,-0.123222749,-0.240875912,0.294117647,0.213675214,0.288702929,-0.161290323,-0.123222749,-0.240875912,0.294117647,0.213675214,0.288702929
499,-0.291919437,-0.591201641,-0.607488235,-0.555978079,-0.629719432,-0.609250851,-0.585878741,-0.548435733,-0.563121422,-0.554732233,-0.629719432,-0.609250851,-0.585878741,-0.548435733,-0.563121422,-0.554732233
500,0.067108534,-0.430348259,-0.420605151,-0.454266421,-0.445611403,-0.367540859,-0.447611996,-0.528648649,-0.389552239,-0.472306143,-0.445611403,-0.367540859,-0.447611996,-0.528648649,-0.389552239,-0.472306143
501,-0.228229468,-0.407870492,-0.429366995,-0.355495251,-0.450596513,-0.438979964,-0.40032769,-0.327245053,-0.330917874,-0.409090909,-0.450596513,-0.438979964,-0.40032769,-0.327245053,-0.330917874,-0.409090909
502,0.007240547,-0.163418869,-0.179312155,-0.119359534,-0.208191126,-0.145736434,-0.186340015,-0.114285714,-0.055238095,-0.190380762,-0.208191126,-0.145736434,-0.186340015,-0.114285714,-0.055238095,-0.190380762
503,-0.464882943,-0.742666279,-0.734651834,-0.761811024,-0.719895288,-0.737265416,-0.744820065,-0.798611111,-0.730458221,-0.764705882,-0.719895288,-0.737265416,-0.744820065,-0.798611111,-0.730458221,-0.764705882
504,-0.364097831,-0.569256475,-0.573924626,-0.557781202,-0.59227683,-0.548229004,-0.583761083,-0.568029286,-0.528102393,-0.578587699,-0.59227683,-0.548229004,-0.583761083,-0.568029286,-0.528102393,-0.578587699
505,-0.140646976,-0.520469667,-0.498308143,-0.570734203,-0.485405405,-0.510588235,-0.498074454,-0.603002502,-0.529069767,-0.584707646,-0.485405405,-0.510588235,-0.498074454,-0.603002502,-0.529069767,-0.584707646
506,-0.062784349,-0.645373134,-0.635946024,-0.666666667,-0.674074074,-0.564142195,-0.682596934,-0.786290323,-0.520833333,-0.719148936,-0.674074074,-0.564142195,-0.682596934,-0.786290323,-0.520833333,-0.719148936
507,0.009230769,-0.384710234,-0.430127042,-0.288461538,-0.593939394,-0.333333333,-0.396341463,-0.409395973,-0.207048458,-0.291666667,-0.593939394,-0.333333333,-0.396341463,-0.409395973,-0.207048458,-0.291666667
508,-0.072868217,-0.466937945,-0.478471214,-0.439909297,-0.52238806,-0.419263456,-0.498680739,-0.592760181,-0.28342246,-0.526132404,-0.52238806,-0.419263456,-0.498680739,-0.592760181,-0.28342246,-0.526132404
509,0.181467181,-0.299763965,-0.245845272,-0.417816813,-0.269090909,-0.177710843,-0.306967985,-0.53271028,-0.253644315,-0.55,-0.269090909,-0.177710843,-0.306967985,-0.53271028,-0.253644315,-0.55
510,-0.115625,-0.038436899,-0.060337892,0.047169811,-0.064638783,-0.060718711,-0.056179775,0.027624309,0.08,0.024390244,-0.064638783,-0.060718711,-0.056179775,0.027624309,0.08,0.024390244
511,0.205073996,0.103448276,0.0716946,0.177105832,0.005988024,0.065268065,0.151125402,0.162601626,0.217821782,0.130434783,0.005988024,0.065268065,0.151125402,0.162601626,0.217821782,0.130434783
512,0.019726859,-0.343549184,-0.367166213,-0.281081081,-0.415073116,-0.302037201,-0.40087146,-0.341563786,-0.298059965,-0.2,-0.415073116,-0.302037201,-0.40087146,-0.341563786,-0.298059965,-0.2
513,-0.048252912,-0.671623855,-0.694529184,-0.606896552,-0.747461929,-0.593200469,-0.749235474,-0.654135338,-0.500780031,-0.682539683,-0.747461929,-0.593200469,-0.749235474,-0.654135338,-0.500780031,-0.682539683
514,-0.12565445,-0.578599007,-0.58747698,-0.552140505,-0.610952653,-0.567567568,-0.584429248,-0.581749049,-0.450076805,-0.631007752,-0.610952653,-0.567567568,-0.584429248,-0.581749049,-0.450076805,-0.631007752
515,-0.406214039,-0.683974697,-0.713847922,-0.61808196,-0.733333333,-0.704745167,-0.704705246,-0.646723647,-0.586907449,-0.627727856,-0.733333333,-0.704745167,-0.704705246,-0.646723647,-0.586907449,-0.627727856
516,0.276368491,-0.398732433,-0.39069576,-0.415,-0.486697966,-0.252808989,-0.509695291,-0.644736842,-0.197718631,-0.535135135,-0.486697966,-0.252808989,-0.509695291,-0.644736842,-0.197718631,-0.535135135
517,-0.121212121,-0.5493471,-0.520926865,-0.615332885,-0.538045925,-0.473103448,-0.547229972,-0.659428571,-0.543209877,-0.660103627,-0.538045925,-0.473103448,-0.547229972,-0.659428571,-0.543209877,-0.660103627
518,-0.088117002,-0.468415724,-0.481455949,-0.445378151,-0.503766061,-0.467638234,-0.474652647,-0.451299961,-0.407794015,-0.478985507,-0.503766061,-0.467638234,-0.474652647,-0.451299961,-0.407794015,-0.478985507
519,-0.08807947,-0.30514085,-0.338727679,-0.21599605,-0.357825568,-0.333169774,-0.326322115,-0.173221757,-0.253462604,-0.21388102,-0.357825568,-0.333169774,-0.326322115,-0.173221757,-0.253462604,-0.21388102
520,0.023454158,-0.367192862,-0.350502513,-0.411962932,-0.329059829,-0.385899814,-0.335042735,-0.445482866,-0.361702128,-0.444444444,-0.329059829,-0.385899814,-0.335042735,-0.445482866,-0.361702128,-0.444444444
521,-0.075943611,-0.613265084,-0.596457845,-0.66212766,-0.606931145,-0.573495492,-0.610556664,-0.722883135,-0.591666667,-0.681961031,-0.606931145,-0.573495492,-0.610556664,-0.722883135,-0.591666667,-0.681961031
522,0.138706654,-0.278559566,-0.290117417,-0.249617152,-0.354292624,-0.22742702,-0.299381593,-0.248730964,-0.231017771,-0.272552783,-0.354292624,-0.22742702,-0.299381593,-0.248730964,-0.231017771,-0.272552783
523,-0.125481139,-0.576467228,-0.624767802,-0.46802595,-0.659685864,-0.636911942,-0.580470163,-0.517027864,-0.414835165,-0.477040816,-0.659685864,-0.636911942,-0.580470163,-0.517027864,-0.414835165,-0.477040816
524,0.056122449,0.045996593,0.147783251,-0.182320442,-0.03030303,0.362318841,0.102941176,-0.3125,-0.178947368,-0.111111111,-0.03030303,0.362318841,0.102941176,-0.3125,-0.178947368,-0.111111111
525,-0.277153558,-0.672994779,-0.667759563,-0.6827774,-0.689106487,-0.649944259,-0.666343356,-0.75,-0.627306273,-0.683778234,-0.689106487,-0.649944259,-0.666343356,-0.75,-0.627306273,-0.683778234
526,-0.047806801,-0.349797571,-0.351110094,-0.34662237,-0.362288136,-0.345337621,-0.34620887,-0.347504621,-0.332830189,-0.360995851,-0.362288136,-0.345337621,-0.34620887,-0.347504621,-0.332830189,-0.360995851
527,-0.367816092,-0.908387097,-0.910233393,-0.903669725,-0.980769231,-0.871720117,-0.891067538,-0.955555556,-0.828947368,-0.932885906,-0.980769231,-0.871720117,-0.891067538,-0.955555556,-0.828947368,-0.932885906
528,-0.324652778,-0.606703472,-0.621535394,-0.571644042,-0.635069886,-0.614676815,-0.616043799,-0.598776758,-0.522559475,-0.596305352,-0.635069886,-0.614676815,-0.616043799,-0.598776758,-0.522559475,-0.596305352
529,-0.456647399,-0.758998435,-0.810110974,-0.670235546,-0.849802372,-0.803773585,-0.781569966,-0.710144928,-0.575,-0.727810651,-0.849802372,-0.803773585,-0.781569966,-0.710144928,-0.575,-0.727810651
530,-0.244897959,-0.445610001,-0.464700997,-0.402706486,-0.473472129,-0.440200376,-0.479768786,-0.385103011,-0.484808454,-0.335099338,-0.473472129,-0.440200376,-0.479768786,-0.385103011,-0.484808454,-0.335099338
531,0.183537264,-0.115041929,-0.189119171,0.064631957,-0.197466897,-0.195011338,-0.176037835,0.087078652,0.079487179,0.027173913,-0.197466897,-0.195011338,-0.176037835,0.087078652,0.079487179,0.027173913
532,-0.267391304,-0.689272031,-0.703278689,-0.656410256,-0.726631393,-0.704944179,-0.68081761,-0.742081448,-0.586919105,-0.661080074,-0.726631393,-0.704944179,-0.68081761,-0.742081448,-0.586919105,-0.661080074
533,-0.085365854,-0.416983523,-0.446927374,-0.353174603,-0.501618123,-0.454117647,-0.388235294,-0.409836066,-0.207373272,-0.503030303,-0.501618123,-0.454117647,-0.388235294,-0.409836066,-0.207373272,-0.503030303
534,0.231629393,0.199511401,0.376839411,-0.110862262,0.376470588,0.376666667,0.377483444,-0.247863248,0.053435115,-0.233082707,0.376470588,0.376666667,0.377483444,-0.247863248,0.053435115,-0.233082707
535,0.304776346,0.065423787,0.078752643,0.040318566,0.014137606,0.134161491,0.060197664,0.013133208,0.110593714,-0.034035656,0.014137606,0.134161491,0.060197664,0.013133208,0.110593714,-0.034035656
536,0.086172345,-0.381104713,-0.410688768,-0.294117647,-0.465741544,-0.347585115,-0.425669437,-0.397727273,-0.088838269,-0.428571429,-0.465741544,-0.347585115,-0.425669437,-0.397727273,-0.088838269,-0.428571429
537,0.049786629,-0.587165235,-0.643090316,-0.458784346,-0.67826087,-0.56875,-0.687571266,-0.523809524,-0.386609071,-0.487562189,-0.67826087,-0.56875,-0.687571266,-0.523809524,-0.386609071,-0.487562189
538,0.178082192,-0.098614507,-0.104516129,-0.088495575,-0.093596059,-0.068181818,-0.172727273,-0.137931034,0.141509434,-0.435483871,-0.093596059,-0.068181818,-0.172727273,-0.137931034,0.141509434,-0.435483871
539,-0.142857143,-0.777924653,-0.739090065,-0.873853211,-0.735042735,-0.749295775,-0.733153639,-0.955719557,-0.770186335,-0.913978495,-0.735042735,-0.749295775,-0.733153639,-0.955719557,-0.770186335,-0.913978495
540,-0.40433213,-0.780705482,-0.786026201,-0.769333333,-0.793950851,-0.761811024,-0.800353357,-0.812917595,-0.749552773,-0.75203252,-0.793950851,-0.761811024,-0.800353357,-0.812917595,-0.749552773,-0.75203252
541,-0.439330544,-0.67284345,-0.659130435,-0.710843373,-0.692722372,-0.714285714,-0.582938389,-0.658119658,-0.608108108,-0.853333333,-0.692722372,-0.714285714,-0.582938389,-0.658119658,-0.608108108,-0.853333333
542,0.120293848,-0.44474262,-0.447118891,-0.439941046,-0.507917174,-0.364092277,-0.482683983,-0.438423645,-0.411764706,-0.469473684,-0.507917174,-0.364092277,-0.482683983,-0.438423645,-0.411764706,-0.469473684
543,-0.16888434,-0.635009311,-0.657726692,-0.593180482,-0.726203209,-0.593984962,-0.661076787,-0.646825397,-0.511041009,-0.637655417,-0.726203209,-0.593984962,-0.661076787,-0.646825397,-0.511041009,-0.637655417
544,0.112359551,0.232472325,0.193058568,0.316397229,0.206666667,0.13960114,0.247232472,0.514563107,0.25,0.262295082,0.206666667,0.13960114,0.247232472,0.514563107,0.25,0.262295082
545,-0.238289206,-0.527992278,-0.566594672,-0.449487555,-0.601873536,-0.521829522,-0.58004158,-0.537777778,-0.327014218,-0.473684211,-0.601873536,-0.521829522,-0.58004158,-0.537777778,-0.327014218,-0.473684211
546,-0.25083612,-0.617583989,-0.614702815,-0.623863636,-0.628865979,-0.592151367,-0.627309237,-0.636684303,-0.66380789,-0.573770492,-0.628865979,-0.592151367,-0.627309237,-0.636684303,-0.66380789,-0.573770492
547,-0.120510774,-0.487057423,-0.488381252,-0.48296837,-0.49682338,-0.457018498,-0.515006002,-0.521551724,-0.411184211,-0.527972028,-0.49682338,-0.457018498,-0.515006002,-0.521551724,-0.411184211,-0.527972028
548,-0.154362416,-0.086956522,-0.111111111,-0.058823529,-0.285714286,-0.12,0.142857143,0.5,-0.416666667,0.333333333,-0.285714286,-0.12,0.142857143,0.5,-0.416666667,0.333333333
549,-0.231295844,-0.677091879,-0.70771172,-0.608688443,-0.730596839,-0.685362517,-0.707920792,-0.656217346,-0.55998009,-0.611954459,-0.730596839,-0.685362517,-0.707920792,-0.656217346,-0.55998009,-0.611954459
550,0.069239501,-0.338273435,-0.400102722,-0.178191489,-0.482758621,-0.330708661,-0.408264463,-0.326829268,-0.042424242,-0.244239631,-0.482758621,-0.330708661,-0.408264463,-0.326829268,-0.042424242,-0.244239631
551,0.007263923,-0.517889688,-0.541789052,-0.456899489,-0.594849785,-0.480637813,-0.556611243,-0.536231884,-0.378692927,-0.478787879,-0.594849785,-0.480637813,-0.556611243,-0.536231884,-0.378692927,-0.478787879
552,-0.244364292,-0.74852459,-0.738483345,-0.771290841,-0.778348624,-0.711627907,-0.726036065,-0.784148398,-0.761124122,-0.769534333,-0.778348624,-0.711627907,-0.726036065,-0.784148398,-0.761124122,-0.769534333
553,-0.099688474,-0.558309859,-0.550682664,-0.574580759,-0.575596817,-0.507692308,-0.572127139,-0.608562691,-0.554545455,-0.568306011,-0.575596817,-0.507692308,-0.572127139,-0.608562691,-0.554545455,-0.568306011
554,-0.147435897,-0.470070423,-0.475194262,-0.455759599,-0.469827586,-0.412903226,-0.544991511,-0.537572254,-0.373271889,-0.473684211,-0.469827586,-0.412903226,-0.544991511,-0.537572254,-0.373271889,-0.473684211
555,0.27079646,-0.487903226,-0.568627451,-0.33254717,-0.720833333,-0.398926655,-0.60539629,-0.458515284,-0.186246418,-0.414814815,-0.720833333,-0.398926655,-0.60539629,-0.458515284,-0.186246418,-0.414814815
556,-0.277027027,0.037277147,0.016216216,0.068825911,0.276190476,-0.294871795,0.211009174,0.168831169,0.012048193,0.034482759,0.276190476,-0.294871795,0.211009174,0.168831169,0.012048193,0.034482759
557,0.321861058,0.056537102,-0.026026605,0.323364486,-0.080610022,-0.00770077,-0.002770083,0.217391304,0.381944444,0.287878788,-0.080610022,-0.00770077,-0.002770083,0.217391304,0.381944444,0.287878788
558,-0.013850416,0.020512821,-0.019354839,0.175,-0.227272727,-0.018181818,0.298245614,0.375,0.371428571,-0.172413793,-0.227272727,-0.018181818,0.298245614,0.375,0.371428571,-0.172413793
